dur,sbytes,dbytes,Sload,swin,stcpb,smeansz,Sjit,Djit,Stime,Sintpkt,tcprtt,synack,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_dst_src_ltm,reconstruction_error,label
2.9193012714385986,840,0,5.665526928348093,0,0,0.0,0.041938433572754424,0.0,1.3659133908324819,0.6796061247886865,0.0,0.0,2,1,1,1,1,64.46587874693597,anomaly
1.0242173671722412,200,0,5.279496608495393,0,0,0.0,0.0,0.0,0.7051831405067506,0.7051831405067506,0.0,0.0,1,1,1,1,1,64.46587874693597,anomaly
0.4466531276702881,661,0,7.300402321343963,12898,4055094023,4.183575695950044,0.11140117680752866,0.0,0.3692527006471533,0.10585734594303281,0.0,0.0,2,1,1,1,1,64.46587874693597,anomaly
0.20314455032348633,206,0,6.922699304251406,24577,2879880462,0.0,0.09198570251464844,0.0,0.18493858798150947,0.09673850032487416,0.0,0.0,2,1,1,1,1,64.46587874693597,anomaly
0.20149445533752441,712,0,8.170354284115533,12898,2370738066,4.328098292648326,0.08161632174038154,0.0,0.1835661614001549,0.04914592357895874,0.0,0.0,2,1,1,1,1,64.46587874693597,anomaly
0.19243121147155762,206,0,6.976826396975656,24577,4123333229,0.0,0.09186422824859619,0.0,0.17599425781597536,0.0918638897407133,0.0,0.0,2,1,1,1,1,64.46587874693597,anomaly
0.29538559913635254,700,0,7.770975885920383,12898,136620719,4.29592393562047,0.12397351356448143,0.0,0.2588084107806562,0.07124696889796042,0.0,0.0,2,1,1,1,1,64.46587874693597,anomaly
0.001,96,0,11.472113887062386,0,0,0.0,0.0,0.0,0.0009995003330835331,9.999500033330834e-05,0.0,0.0,1,1,1,1,1,64.46587874693597,anomaly
0.290848970413208,206,0,6.564238209773768,24577,2974562363,0.0,0.1373990774154663,0.0,0.25530011850920464,0.1357752977411066,0.0,0.0,2,1,1,1,1,64.46587874693597,anomaly
0.28232574462890625,206,0,6.593939495704341,24577,2924074387,0.0,0.13599324226379395,0.0,0.24867541719701974,0.13204780592896204,0.0,0.0,2,1,1,1,1,64.46587874693597,anomaly
0.28751230239868164,712,0,7.814971268024681,12898,268176132,4.328098292648326,0.12094851918054329,0.0,0.2527119087712149,0.06941232073217507,0.0,0.0,2,1,1,1,1,64.46587874693597,anomaly
0.2801816463470459,696,0,7.818069288363658,12898,655415701,4.28496492183075,0.11684392456573739,0.0,0.24700197907171237,0.06770108830852338,0.0,0.0,2,1,1,1,1,64.46587874693597,anomaly
0.2742280960083008,206,0,6.623001539591299,24577,3103775891,0.0,0.12613415718078613,0.0,0.2423405803773407,0.1284935158103332,0.0,0.0,2,1,1,1,1,64.46587874693597,anomaly
0.10615730285644531,112,0,6.9622795511283595,0,0,0.0,0.0,0.0,0.10089211980101448,0.10089211980101448,0.0,0.0,0,1,1,1,1,64.46587874693597,anomaly
